ms1_peak_id,Resistantcells0003.mzXML,Resistantcells0010.mzXML,Resistantcells0017.mzXML,Resistantcells0024.mzXML,Wtcells0001.mzXML,Wtcells0008.mzXML,Wtcells0015.mzXML,Wtcells0022.mzXML
Group,Resistantcells,Resistantcells,Resistantcells,Resistantcells,WTcells,WTcells,WTcells,WTcells
2683,28491.89844,35658.76563,35596.17969,37553.64063,45596.16406,37221.26563,36182.24609,44287.08594
2684,45442.84375,42903.4375,32838.50781,31139.81055,30356.79297,44866.54688,30610.41211,39267.42969
2685,34948.24219,43484.69531,41591.42578,36127.52344,45331.8125,38114.19531,36389.90625,38795.44922
2686,39231.19531,27535.26758,42684.35938,29537.4707,44888.68359,25738.99805,37454.28906,28129.36328
2687,44407.89844,44276.10156,37197.17578,37009.22266,39761.39453,24146.39258,15782.04004,24530.18164
2688,20084.0332,44318.75391,24316.01172,32735.0332,16769.53711,22093.25586,24725.24805,21944.0332
2689,40040.89844,36490.875,35822.74609,38371.55469,39450.88281,35084.57813,37926.36719,43894.83594
2690,43753.20313,25019.67188,35362.74609,19483.88477,28899.99609,21832.60156,29637.82227,22015.15039
2691,34240.89844,21542.63672,23358.87305,20371.06836,31658.80078,15540.38184,22067.92773,17491.05859
2692,29177.95508,17176.88477,22013.18945,13315.85352,20307.32617,16702.71484,18039.74219,11060.58691
2693,11119.45508,7782.267578,10557.90918,6305.414551,7480.778809,7581.776855,9497.301758,5101.309082
2694,8552.136719,5461.760254,7077.518066,3840.689941,4772.771973,2908.324219,6803.052734,2989.599609
2695,16337.14844,24765.23633,17948.66797,37063.34766,28947.92383,36101.70313,36563.32813,43387.20703
2696,12324.0918,15319.10449,13496.79785,15958.78418,14916.00195,14210.36816,15299.07422,18062.64844
2697,4569.641602,5128.916504,3964.786377,7536.174805,4620.328125,8003.484375,7472.569824,7628.842773
2698,33600.97656,40423.21875,39434.49219,40267.44141,40145.02344,32245.07031,43377.34766,33706.94141
2699,33600.97656,40423.21875,39434.49219,40267.44141,33159.07813,30283.90234,43377.34766,33483.87109
2700,43049.04297,37279.86328,39138.83984,35673.83594,41955.67969,36380.125,41973.24609,34795.73438
2701,12124.24512,19943.46484,11960.25879,12930.6709,34132.42969,43040.20313,29556.49219,30392.50195
2702,31147.35742,38834.27734,31152.01563,42942.53906,24700.99023,34489.35156,26792.35547,34024.23047
2703,9212.673828,12976.5625,9014.108398,12763.15625,7086.24707,10506.25781,8700.202148,9755.482422
2704,30317.02148,42924.25391,41039.69922,40284.28516,17234.81445,33206.78906,28313.99609,42334.46875
2705,7426.737305,9926.030273,9583.516602,9305.050781,4969.941895,9232.666016,6907.475586,9078.433594
2706,7426.737305,9899.820313,9583.516602,9305.050781,4846.859375,9232.666016,6907.475586,9078.433594
2707,2571.659912,5255.537598,2672.134521,3054.261963,1575.781372,2681.650146,2074.557129,3611.165283
2708,3780.488525,5044.967285,4601.070801,4439.033691,2085.11499,3622.241943,3275.852539,4847.792969
2709,10663.28027,28056.44141,30288.69922,41990.4375,33732.45313,20881.04102,19640.19336,34986.10156
2710,18883.94336,31437.10742,15488.125,32763.87109,10302.62988,41705.29688,11160.50098,22518.55078
2711,25311.08984,41159.70703,25627.70898,41415.83203,17839.00586,39179.99609,23292.32422,28447.16211
2712,25472.42773,41280.3125,28109.79297,34141.5625,18224.17578,23623.23828,21323.17188,18489.0293
2713,41242.625,34754.77344,40611.53906,32471.02148,36655.72266,30104.35938,31799.09961,34571.5625
2714,27911.71094,28572.26367,40700.68359,28516.00977,33283.11719,27158.01758,32880.57813,40537.53516
2715,40650.97266,19839.69922,32137.50195,34317.23047,18918.33398,19943.60352,24271.75586,21459.73047
2716,40372.35156,30327.04883,34305.76953,31782.94531,34755.41016,25568.05469,29614.79102,34271.43359
2717,19869.87891,35200.30859,23142.04492,40210.67969,32327.68164,32480.11328,25370.7207,32118.77148
2718,25890.45898,34194.13672,24262.78711,27122.22461,24745.76172,36179.74219,24428.78711,40205.34766
2719,32533.33594,39859.39844,32838.50781,28542.21289,27603.02148,39976.87891,30610.41211,34875.26953
2720,8409.097656,11422.2334,6095.496094,8384.022461,6937.282715,11298.04102,8263.21582,11379.80957
2721,2859.090332,3876.743896,1824.81665,4385.413574,15218.72852,29659.54102,18495.57227,39355.22266
2722,2955.541748,5886.043457,3959.822998,9297.645508,11995.55273,37545.08203,20782.41797,39354.32031
2723,22047.94141,22914.8125,21254.86719,25771.17578,29390.76953,38402.875,33142.46484,39221.96484
2724,13134.54785,20290.875,22177.11328,38987.82813,10580.11133,16435.20313,15154.62012,19573.64453
2725,31527.4043,27853.6582,38960.89453,34188.40625,34249.51563,33119.66797,36682.33594,36143.14063
2726,23492.64258,29387.39063,33752.14063,33841.35547,32209.7168,31379.45313,38877.67578,28445.9707
2727,9894.038086,18756.74609,9721.169922,16601.8418,23382.00781,33806.24219,17396.81641,38480.70703
2728,5522.976074,7726.919922,2783.138184,4661.624512,12013.69922,18979.61133,8244.588867,19723.00195
2729,31226.95508,22429.23828,23888.87695,31230.9668,7808.813477,38372.79688,12984.98926,27305.92773
2730,34357.23828,35946.10938,37314.62891,37194.01953,34223.78906,32338.625,38357.87891,31939.32422
2731,12316.03125,13743.8418,14356.35352,18119.96484,15563.18164,17801.23047,16096.27344,15943.19336
2732,24531.2168,35161.78125,26164.45508,32825.39844,30078.63672,36250.60156,37323.59375,37904.17969
2733,37890.40234,27673.32617,32533.51563,27492.45508,34600.3125,29646.10938,32787.23047,25613.43555
2734,34571.80859,34764.33594,35681.35547,36580.82031,37592.28516,37748.02344,35727.51563,37838.37891
2735,5482.748047,6373.851563,3856.280029,9674.449219,2971.976318,4634.77002,4183.240234,37624.36328
2736,25756.9082,33212.875,30272.34766,37492.39063,25695.43945,31370.64063,30319.45703,33883.47656
2737,32260.46289,36712.32422,25262.70313,23469.5332,10499.39258,12284.18945,9082.624023,12732.91992
2738,30126.13477,19018.46484,14315.25391,15398.06348,15925.19043,36517.95313,20273.70703,14350.10352
2739,16399.82422,19414.57813,17960.57813,16988.33398,35534.00391,35433.08984,29863.72656,36262.83984
2740,4228.325195,7754.119141,5259.016602,12420.22852,10561.49902,18458.00586,11369.0918,20575.58203
2741,22105.08203,24630.05664,27649.75781,26555.24219,31684.37305,31474.68359,36114.81641,24440.49219
2742,32769.67188,34442.77344,36104.35156,31766.92969,35788.48438,32710.53711,29233.05664,27255.58984
2743,20296.11133,22642.26758,20385.01953,19120.18555,21696.28711,20442.67188,17189.68359,16611.43945
2744,35775.1875,9868.513672,14165.2959,7453.605469,25292.68164,21081.11914,32679.375,22046.82813
2745,24876.75391,26581.67969,35536.07813,25168.61914,28240.4043,28053.77344,25037.13281,30788.49023
2746,32274.48438,20204.01563,35523.23438,21976.13672,23824.36133,10474.24707,22961.39258,11592.43945
2747,5934.339844,3711.907959,6186.900879,3775.68042,4947.953125,2540.912109,5127.896484,2631.586426
2748,32868.72656,35030.70703,34336.28516,33968.85938,32523.8418,28181.96875,32540.10938,35507.93359
2749,34148.71094,34884.54688,31463.35547,34513.10547,30077.58203,35344.79297,33796.80859,31943.87891
2750,29880.14063,26311.06445,27583.92383,33429.88672,33642.48438,32316.06445,35317.50781,31068.33594
2751,21477.72852,21362.25586,21643.19727,23552.10156,14728.25391,19107.55664,23182.53125,16741.28711
2752,12368.16016,14111.46777,15951.88086,11789.17188,13910.00098,9343.493164,12397.35449,10436.15039
2753,2866.304199,5233.109863,3669.128174,3954.046875,2962.208252,3685.38501,3303.763428,3392.0354
2754,15418.66504,12517.10254,13706.54883,12169.44336,35079.23828,16256.48535,22773.94531,15886.70605
2755,31365.72656,33691.32422,23772.80273,34611.01563,22379.58594,25508.49023,18737.52539,30360.44727
2756,6510.291016,6532.148926,3184.123047,5157.6875,4705.860352,4661.67041,3299.068115,6926.920898
2757,13136.80859,17024.62695,22399.17773,17223.69531,12969.05957,21098.85742,34214.05078,20364.25586
2758,3446.599365,4927.484863,7201.293457,5365.052246,3800.39917,4508.151855,7448.605957,5169.695801
2759,28450.58789,33129.22656,34213.6875,30880.38477,31785.90039,33498.39063,31427.28711,31158.5625
2760,24461.9707,33720.33203,19576.74219,33268.62891,14621.31152,33801.48438,21857.5332,25777.66211
2761,23808.63867,33600.40234,22819.91602,21909.17188,8265.587891,12284.18945,8835.477539,12732.91992
2762,11723.03516,18756.33008,12460.56055,33464.3125,13438.18945,23422.26563,15649.58789,25318.16992
2763,9701.244141,10365.31934,6207.224121,13847.62793,5110.605469,10008.30859,6537.11084,8536.833008
2764,16369.4043,33217.58984,23834.79492,33303.29297,13325.06445,32710.24219,21637.27344,28121.95117
2765,3471.659912,8278.791992,5665.038574,11812.21094,3329.128418,8379.233398,5828.689941,8357.385742
2766,23344.02734,29545.41992,20363.32617,31829.3418,16771.22656,33299.80469,23268.25,29863.91797
2767,5133.207031,5065.564453,3207.254639,6856.50293,3820.237305,7814.982422,6069.912598,6950.061035
2768,29291.96875,17153.94727,32912.95313,19170.2832,22691.0625,8317.286133,21442.41602,9713.96875
2769,32489.24219,31840.47852,32781.83594,29130.16602,30940.91797,31506.78906,28868.69922,30466.82617
2770,22288.44531,18429.90039,4383.858887,15866.46094,6795.014648,32720.66602,10974.10352,18594.72656
2771,30283.02148,30926.22461,30140.62695,32667.83008,30766.33984,24332.70703,29429.51953,25456.04102
2772,11129.13672,7823.101074,9806.310547,7495.495605,11044.0625,7147.690918,8977.258789,7475.172363
2773,4702.85498,4759.853027,5743.849121,4664.990723,4666.780762,4125.496582,6167.089355,4566.678711
2774,26001.46875,29793.8125,32606.24609,31358.86328,32058.21484,27558.02539,30163.23047,26836.51758
2775,32472.33984,14321.80273,10732.10547,13304.70313,23204.45117,14906.57715,10268.90039,21011.6875
2776,32466.97266,29056.47461,27567.86914,25177.29688,28175.73828,30318.95508,29927.47461,29600.44531
2777,5928.634766,11996.16309,22582.39258,17428.11523,20475.125,18395.45703,32429.14844,27601.16602
2778,,2820.310547,3261.756836,8299.889648,6090.334961,5686.704102,7909.312012,9607.43457
2779,24675.16211,21152.40625,31891.09375,16619.0332,22618.58789,9453.222656,19275.69336,11987.47656
2780,31617.47852,17878.21094,22031.65039,20119.88281,17576.27148,19709.27148,19494.39844,20957.09961
2781,21506.21289,19814.09961,19388.0332,29690.32031,27701.70117,28565.83789,23722.26953,31434.14258
2782,20139.57031,29134.89844,21589.84961,30919.34961,16484.11719,24994.29297,23331.9043,31417.33203
2783,26474.08398,29663.07227,30335.39063,28829.41602,31337.35156,25973.28125,26333.38281,25375.42188
2784,4739.659668,5809.749023,4299.114746,6859.671875,4791.590332,5196.802734,4459.660156,5788.91748
2785,19073.13867,26614.46875,13633.76074,31040.48047,12681.71484,27524.89063,16487.39063,21060.64453
2786,9253.449219,10645.79883,6845.162598,11684.72559,5422.831055,11946.22852,7520.955566,7587.521973
2787,4668.053223,11307.02637,5957.164063,11893.30176,12729.31152,29131.13477,20072.33594,31002.4707
2788,24978.42188,23381.76367,27915.39258,26346.39453,30988.8457,28309.00977,28696.29883,28654.91602
2789,17113.29492,30925.81055,17586.66797,27732.26367,12726.78613,26088.83203,17577.04492,21745.69531
2790,21663.3418,30444.67578,25589.63086,25897.66016,13413.90332,19490.41797,10851.30371,12438.66309
2791,12762.06836,30434.07617,16144.12109,19747.52734,20085.1875,16327.75879,15808.80762,16811.38477
2792,11784.17676,26668.17773,14854.93848,17037.70117,17725.41016,14274.21094,12499.83594,13814.72559
2793,5095.64502,10068.91699,5665.491699,6979.511719,6795.75,5665.734375,4996.486816,6587.989258
2794,21677.00195,30422.61914,30192.55469,23972.75977,26352.75977,19981.76563,25081.50977,20809.81641
2795,23815.11133,19951.97266,30364.16992,26295.98242,25043.11914,28688.85938,25035.91797,25118.24219
2796,30192.18945,28530.61719,26049.70898,19427.11523,21239.94727,18267.0332,23468.68359,17225.78906
2797,25306.47266,18071.94531,30174.98438,19368.43164,19542.77734,11624.21777,23140.33789,14130.96191
2798,5940.842773,15255.92383,11657.29102,13618.63086,11018.77734,29445.84766,23897.60352,30113.76563
2799,13707.63379,14830.16113,15631.61719,14846.64746,13452.25293,19889.17188,20675.51758,30035.99805
2800,22456.54492,17328.73828,23843.43945,21872.49414,29832,19151,25137.08789,19376.98242
2801,15607.70605,13223.08301,17619.44922,15962.53613,10733.1416,10804.7168,8677.365234,29639.46875
2802,21185.80078,23259.10742,29621.625,20715.81641,17936.92969,25343.98047,28051.63086,24714.56445
2803,21185.80078,23259.10742,29621.625,20715.81641,17936.92969,25343.98047,28051.63086,24714.56445
2804,11480.62012,25990.8125,25361.11133,29469.58398,4173.882813,7381.463379,6825.053711,9150.189453
2805,29359.17969,20390.76563,19886.41016,28655.45117,21479.72852,21579.29492,19727.93164,24265.43164
2806,29254.01563,23439.68359,21879.5332,21835.17188,26249.25977,16936.90039,14199.61328,17508.88281
2807,25692.0957,15674.32227,15623.19434,11003.38672,10593.18652,8447.730469,7096.29834,9586.90625
2808,10416.03711,18872.70117,14709.08984,28972.625,13544.37695,17972.42773,18781.01953,24066.66211
2809,23306.70117,22364.00586,28788.39648,23015.56055,26952.03711,22600.51563,24744.78516,24004.43945
2810,10134.41016,11449.91895,13595.43945,12334.14355,14300.63477,10865.18066,13039.2207,12504.1875
2811,6040.175781,5882.341797,6178.17627,5286.208496,7356.415039,4677.875977,6242.666016,6045.189453
2812,11832.92969,17938.18359,13157.64258,28639.5918,21136.30078,14132.94434,13087.77344,14031.4043
2813,21467.76758,23043.10352,28335.02148,25415.04688,19271.50195,23107.06641,19864.85547,16385.62695
2814,25945.79883,28308.02344,26381.3418,23517.33008,22801.43555,18564.87695,22532.92773,25000.58984
2815,28156.4707,16043.94434,25777.0293,13627.07324,24490.40625,12739.50195,21379.9375,16653.80078
2816,15232.0791,28024.38477,14625.99219,27680.49219,14440.00586,26686.47461,15186.0752,19164.45313
2817,27254.90234,26370.76367,27938.33984,26955.06445,24310.40625,24606.56641,26250.80469,25755.02539
2818,22020.74805,24638.16016,27761.72852,21429.64453,27053.02539,15081.24707,18961.5957,16903.10352
2819,22477.28711,21435.72266,24159.06836,25548.61719,24966.29102,26132.20898,27460.05664,22393.48438
2820,18854.59375,18645.3457,17860.74219,21084.01172,24711.79688,20692,18934.69727,19236.33008
2821,17500.4082,17073.50586,17353.52539,16252.92871,20001.54688,17476.91602,16120.86816,18222.27539
2822,22477.28711,21435.72266,24159.06836,25548.61719,24966.29102,26132.20898,27460.05664,22393.48438
2823,15874.36621,15273.25098,15207.09375,15588.30957,18370.61328,15602.94727,16168.37891,15501.52148
2824,7343.57373,18260.13867,18729.58984,26960.85742,5515.126953,5742.148438,7005.067871,6027.903809
2825,15921.70801,20256.06055,17287.58203,19269.66016,14962.53223,12145.55469,13393.72559,11534.6084
2826,21130.76953,18694.79297,19677.04688,19564.64258,21052.1543,23214.38672,24948.69531,26911.29688
2827,16800.04492,14998.41895,16844.02148,18015.68555,23261.91406,20123.46875,24128.95313,25755.39844
2828,22673.7168,26831.9082,24493.37695,24329.16797,14429.42871,14004.81348,12058.42285,13198.11035
2829,14281.20605,16790.03711,14415.22949,14519.48242,8338.839844,7793.802734,7168.845215,7965.193848
2830,23050.07617,24888.0957,25865.59961,25358.57617,21516.81445,23285.76563,23200.43164,26702.66016
2831,25106.15234,20619.8457,23824.70508,26486.89258,20727.72266,19352.00977,19278.80469,21647.51367
2832,8596.383789,5795.780273,9635.548828,9442.181641,7143.744141,6234.512207,6989.341309,5506.131348
2833,24440.21094,18379.98242,24148.48438,21508.22461,25636.14648,25860.28125,26318.28516,24196.98242
2834,5291.485352,3925.233887,990.6066284,3704.465576,11489.59277,24918.38281,13052.14844,26039.20313
2835,23104.81055,25044.50391,25752.32617,16823.75977,18127.08789,25128.52344,19712.85547,24404.92383
2836,17094.64648,15821.36035,23905.91406,25707.78906,19953.97461,21448.83008,22082.90039,19307.80273
2837,13997.04785,23184.78516,15535.52539,25691.42773,11279.05078,18331.22461,10454.68555,11718.17578
2838,8975.296875,11701.1748,7469.244141,11459.34961,6970.020996,8902.875,9259.834961,7977.058594
2839,3127.731445,5312.666504,3890.56543,4574.066895,1942.250732,4620.307617,2569.601318,3276.531982
2840,9664.770508,13844.62012,9718.689453,15622.30957,14389.49805,25451.67969,18106.35156,25278.42578
2841,9882.162109,25276.35938,15498.26367,21810.53906,12865.1123,18989.62305,14403.86328,15338.62793
2842,11846.50098,22612.60547,17094.43555,25115.25781,20201.16992,23914.86523,18048.16016,18814.06641
2843,7967.161621,8569.337891,7504.831543,10700.08301,14136.91406,24531.4082,11180.44531,16902.01563
2844,12359.03223,11275.13574,14680.30176,12055.21582,11663.32617,23075.73438,14942.04297,17023.34961
2845,15654.91406,22133.64453,12079.50391,22195.2832,9732.849609,24509.85156,12700.84473,17315.55078
2846,13039.56055,14090.81934,12730.30469,17380.16211,16173.93164,24452.44727,18935.76367,22000.01953
2847,21460.41211,21507.12109,22291.1582,14358.93457,16792.69336,21269.97656,19128.73242,24404.92383
2848,18543.625,22676.07422,18585.57813,24228.27734,12078.66699,22425.88867,18863.73242,16971.66211
2849,9167.535156,24163.59375,23013.17383,16791.69141,17917.19531,10678.33301,12088.53516,10213.26855
2850,11879.51172,16070.93262,11424.95117,15923.48047,12158.27148,24158.8457,18952.02148,22399.68359
2851,9576.801758,21552.89063,20430.91016,20255.06445,15614.79492,17745.48242,17054.28711,23934.07813
2852,14713.07422,23772.31836,18442.88477,21327.35156,10844.75684,19290.7168,14203.49316,17859.43359
2853,20067.64063,23757.30859,22405.58594,16515.43555,16274.06836,10690.26074,16659.94531,10677.73633
2854,20310.5625,20645.80664,23690.0332,21591.74805,21101.79883,21168.39258,20915.08398,22413.20313
2855,4558.95459,8083.741211,13958.64355,8445.652344,18522.9707,9354.852539,23625.25195,18724.85547
2856,22206.95703,16326.59863,9213.024414,16942,22434.01953,22752.37891,13332.65527,23572.28125
2857,6648.046387,2104.832275,1322.93457,3301.479492,3939.432861,7452.104492,4709.325195,5713.896484
